case_id,category,common_validation_errors,common_validation_valid,created_at,difficulty,discovered_joins,evaluation_policy_violations,execution_result_hash,execution_succeeded,explain_passed,failure_category,failure_reason,generated_sql,gold,latency_ms,ontology_policy_errors,ontology_policy_valid,predicted_status,question,raw_model_output,referenced_columns,referenced_tables,retrieved_columns,retrieved_context,retrieved_tables,run_id,selected_sql_asset_id,selected_template_rank,semantic_output,sql_asset_candidates,sql_rewrite,status,success,template_adopted,template_compatible,template_rejection_reasons,token_usage
top-07,Top N 和排序,[],True,2026-07-30T02:57:56.563095Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",5247cb2902788009d82c7f9cfcd75e74ef2cd7708337a1294bca0446487bedce,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_amount DESC
LIMIT 9","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""ac1b812cc23805a71257f8fde922e4c2df907961ca085c86817084bbca0c87f0"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 9"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1172.22,,,success,查询信用卡交易金额最高的前9个分行,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_amount DESC
LIMIT 9;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 96, ""total_tokens"": 2754}"
top-08,Top N 和排序,[],True,2026-07-30T02:57:57.859568Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",184f472f509548fa6f2aa34a30b2eaedb0e22d30477b3d8c821e0344b70eb7b9,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_amount_cny
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_amount_cny DESC
LIMIT 10","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""ac1b812cc23805a71257f8fde922e4c2df907961ca085c86817084bbca0c87f0"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 10"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1287.76,,,success,查询信用卡交易金额最高的前10个分行,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_amount_cny
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_amount_cny DESC
LIMIT 10;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 100, ""total_tokens"": 2758}"
complex-01,CTE、窗口函数和子查询,[],True,2026-07-30T02:58:00.426090Z,hard,"[""dim_branch.branch_id = dwd_card_transaction.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",7222a2e2143de4d6ada586d7b8240bfa270d66f33fb637ea12a7b9465864bd9e,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount,
    RANK() OVER (ORDER BY SUM(ct.txn_amount_cny) DESC) AS rank
FROM 
    dim_branch b
    JOIN dwd_card_transaction ct ON b.branch_id = ct.branch_id
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    rank","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""c97a7e2105bc58cda0b672504c17d069295bd0ce42d9707e7d804cd08bdd79d3"", ""semantic_filters"": [], ""sql"": ""WITH totals AS (SELECT b.branch_name, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name) SELECT branch_name, amount, DENSE_RANK() OVER (ORDER BY amount DESC) AS amount_rank FROM totals ORDER BY amount_rank"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1067.78,,,success,查询各分行信用卡交易金额和排名,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount,
    RANK() OVER (ORDER BY SUM(ct.txn_amount_cny) DESC) AS rank
FROM 
    dim_branch b
    JOIN dwd_card_transaction ct ON b.branch_id = ct.branch_id
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    rank;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 103, ""total_tokens"": 2760}"
complex-02,CTE、窗口函数和子查询,[],True,2026-07-30T02:58:01.641266Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",c95380361b4181fcbaeb633f0998b85d9bbec74184870a13bba607c1a550479f,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(d.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction d
    JOIN dim_branch b ON d.branch_id = b.branch_id
GROUP BY 
    b.branch_id, b.branch_name
HAVING 
    SUM(d.txn_amount_cny) > (
        SELECT AVG(branch_total)
        FROM (
            SELECT SUM(txn_amount_cny) AS branch_total
            FROM dwd_card_transaction
            GROUP BY branch_id
        ) AS branch_totals
    )","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""transaction_amount""], ""result_hash"": ""bba09341c87d83d28991d741f232f795d2fef5a4101f3fa313441705a0f3f93d"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.txn_amount_cny > (SELECT AVG(x.txn_amount_cny) FROM dwd_card_transaction x WHERE x.transaction_status = 'POSTED') GROUP BY b.branch_name ORDER BY amount DESC"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1208.08,,,success,查询高于整体平均值的分行交易金额,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(d.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction d
    JOIN dim_branch b ON d.branch_id = b.branch_id
GROUP BY 
    b.branch_id, b.branch_name
HAVING 
    SUM(d.txn_amount_cny) > (
        SELECT AVG(branch_total)
        FROM (
            SELECT SUM(txn_amount_cny) AS branch_total
            FROM dwd_card_transaction
            GROUP BY branch_id
        ) AS branch_totals
    );
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 137, ""total_tokens"": 2794}"
complex-03,CTE、窗口函数和子查询,[],True,2026-07-30T02:58:03.315938Z,hard,[],"[""Missing required metric filter: transaction_status = POSTED""]",5980b0d48d6ea6680f375086dab0a3ab12679b99b9ad27b98ee67ebe2b06eb7e,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    transaction_date,
    SUM(txn_amount_cny) AS daily_amount,
    SUM(SUM(txn_amount_cny)) OVER (ORDER BY transaction_date) AS cumulative_amount
FROM dwd_card_transaction
GROUP BY transaction_date
ORDER BY transaction_date","{""columns"": [""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""transaction_date""], ""expected_status"": ""success"", ""joins"": [], ""metric_ids"": [""transaction_amount""], ""result_hash"": ""63d66123a04967f8edfdccf645131ce57e439f127224da36f820c667a6b8f472"", ""semantic_filters"": [], ""sql"": ""WITH daily AS (SELECT t.transaction_date, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' GROUP BY t.transaction_date) SELECT transaction_date, amount, SUM(amount) OVER (ORDER BY transaction_date) AS running_amount FROM daily ORDER BY transaction_date"", ""tables"": [""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1669.54,,,success,查询每日交易金额和累计金额,"```sql
SELECT 
    transaction_date,
    SUM(txn_amount_cny) AS daily_amount,
    SUM(SUM(txn_amount_cny)) OVER (ORDER BY transaction_date) AS cumulative_amount
FROM dwd_card_transaction
GROUP BY transaction_date
ORDER BY transaction_date;
```",[],"[""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2656, ""output_tokens"": 60, ""total_tokens"": 2716}"
complex-04,CTE、窗口函数和子查询,[],True,2026-07-30T02:58:05.996998Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",8ad96ada520b91063cc6af74c69fd3bff455acd05e030a1317c70943631e995a,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount,
    RANK() OVER (ORDER BY SUM(ct.txn_amount_cny) DESC) AS rank
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    rank","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""c97a7e2105bc58cda0b672504c17d069295bd0ce42d9707e7d804cd08bdd79d3"", ""semantic_filters"": [], ""sql"": ""WITH totals AS (SELECT b.branch_name, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name) SELECT branch_name, amount, DENSE_RANK() OVER (ORDER BY amount DESC) AS amount_rank FROM totals ORDER BY amount_rank"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",2675.17,,,success,查询各分行信用卡交易金额和排名,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount,
    RANK() OVER (ORDER BY SUM(ct.txn_amount_cny) DESC) AS rank
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    rank;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 113, ""total_tokens"": 2770}"
complex-05,CTE、窗口函数和子查询,[],True,2026-07-30T02:58:10.505168Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",c95380361b4181fcbaeb633f0998b85d9bbec74184870a13bba607c1a550479f,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(d.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction d
    JOIN dim_branch b ON d.branch_id = b.branch_id
GROUP BY 
    b.branch_id, b.branch_name
HAVING 
    SUM(d.txn_amount_cny) > (
        SELECT AVG(total_amount)
        FROM (
            SELECT SUM(txn_amount_cny) AS total_amount
            FROM dwd_card_transaction
            GROUP BY branch_id
        ) AS branch_totals
    )","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""transaction_amount""], ""result_hash"": ""bba09341c87d83d28991d741f232f795d2fef5a4101f3fa313441705a0f3f93d"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.txn_amount_cny > (SELECT AVG(x.txn_amount_cny) FROM dwd_card_transaction x WHERE x.transaction_status = 'POSTED') GROUP BY b.branch_name ORDER BY amount DESC"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",4498.45,,,success,查询高于整体平均值的分行交易金额,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(d.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction d
    JOIN dim_branch b ON d.branch_id = b.branch_id
GROUP BY 
    b.branch_id, b.branch_name
HAVING 
    SUM(d.txn_amount_cny) > (
        SELECT AVG(total_amount)
        FROM (
            SELECT SUM(txn_amount_cny) AS total_amount
            FROM dwd_card_transaction
            GROUP BY branch_id
        ) AS branch_totals
    );
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 136, ""total_tokens"": 2793}"
complex-06,CTE、窗口函数和子查询,[],True,2026-07-30T02:58:11.328642Z,hard,[],"[""Missing required metric filter: transaction_status = POSTED""]",5980b0d48d6ea6680f375086dab0a3ab12679b99b9ad27b98ee67ebe2b06eb7e,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    transaction_date,
    SUM(txn_amount_cny) AS daily_amount,
    SUM(SUM(txn_amount_cny)) OVER (ORDER BY transaction_date) AS cumulative_amount
FROM dwd_card_transaction
GROUP BY transaction_date
ORDER BY transaction_date","{""columns"": [""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""transaction_date""], ""expected_status"": ""success"", ""joins"": [], ""metric_ids"": [""transaction_amount""], ""result_hash"": ""63d66123a04967f8edfdccf645131ce57e439f127224da36f820c667a6b8f472"", ""semantic_filters"": [], ""sql"": ""WITH daily AS (SELECT t.transaction_date, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' GROUP BY t.transaction_date) SELECT transaction_date, amount, SUM(amount) OVER (ORDER BY transaction_date) AS running_amount FROM daily ORDER BY transaction_date"", ""tables"": [""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",816.97,,,success,查询每日交易金额和累计金额,"```sql
SELECT 
    transaction_date,
    SUM(txn_amount_cny) AS daily_amount,
    SUM(SUM(txn_amount_cny)) OVER (ORDER BY transaction_date) AS cumulative_amount
FROM dwd_card_transaction
GROUP BY transaction_date
ORDER BY transaction_date;
```",[],"[""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2656, ""output_tokens"": 60, ""total_tokens"": 2716}"
complex-07,CTE、窗口函数和子查询,[],True,2026-07-30T02:58:12.367768Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",7222a2e2143de4d6ada586d7b8240bfa270d66f33fb637ea12a7b9465864bd9e,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount,
    RANK() OVER (ORDER BY SUM(ct.txn_amount_cny) DESC) AS rank
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    rank","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""credit_card_transaction_amount""], ""result_hash"": ""c97a7e2105bc58cda0b672504c17d069295bd0ce42d9707e7d804cd08bdd79d3"", ""semantic_filters"": [], ""sql"": ""WITH totals AS (SELECT b.branch_name, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name) SELECT branch_name, amount, DENSE_RANK() OVER (ORDER BY amount DESC) AS amount_rank FROM totals ORDER BY amount_rank"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1034.41,,,success,查询各分行信用卡交易金额和排名,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount,
    RANK() OVER (ORDER BY SUM(ct.txn_amount_cny) DESC) AS rank
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    rank;
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 103, ""total_tokens"": 2760}"
complex-08,CTE、窗口函数和子查询,[],True,2026-07-30T02:58:13.705350Z,hard,"[""dim_branch.branch_id = dwd_card_transaction.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",c95380361b4181fcbaeb633f0998b85d9bbec74184870a13bba607c1a550479f,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(d.txn_amount_cny) AS total_transaction_amount
FROM 
    dim_branch b
    JOIN dwd_card_transaction d ON b.branch_id = d.branch_id
GROUP BY 
    b.branch_id, b.branch_name
HAVING 
    SUM(d.txn_amount_cny) > (
        SELECT AVG(total_amount)
        FROM (
            SELECT SUM(txn_amount_cny) AS total_amount
            FROM dwd_card_transaction
            GROUP BY branch_id
        ) AS branch_totals
    )","{""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""metric_ids"": [""transaction_amount""], ""result_hash"": ""bba09341c87d83d28991d741f232f795d2fef5a4101f3fa313441705a0f3f93d"", ""semantic_filters"": [], ""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.txn_amount_cny > (SELECT AVG(x.txn_amount_cny) FROM dwd_card_transaction x WHERE x.transaction_status = 'POSTED') GROUP BY b.branch_name ORDER BY amount DESC"", ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",1332.87,,,success,查询高于整体平均值的分行交易金额,"```sql
SELECT 
    b.branch_id,
    b.branch_name,
    SUM(d.txn_amount_cny) AS total_transaction_amount
FROM 
    dim_branch b
    JOIN dwd_card_transaction d ON b.branch_id = d.branch_id
GROUP BY 
    b.branch_id, b.branch_name
HAVING 
    SUM(d.txn_amount_cny) > (
        SELECT AVG(total_amount)
        FROM (
            SELECT SUM(txn_amount_cny) AS total_amount
            FROM dwd_card_transaction
            GROUP BY branch_id
        ) AS branch_totals
    );
```","[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 136, ""total_tokens"": 2793}"
complex-09,CTE、窗口函数和子查询,[],True,2026-07-30T02:58:14.619027Z,hard,[],"[""Missing required metric filter: transaction_status = POSTED""]",5980b0d48d6ea6680f375086dab0a3ab12679b99b9ad27b98ee67ebe2b06eb7e,True,True,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    transaction_date,
    SUM(txn_amount_cny) AS daily_amount,
    SUM(SUM(txn_amount_cny)) OVER (ORDER BY transaction_date) AS cumulative_amount
FROM dwd_card_transaction
GROUP BY transaction_date
ORDER BY transaction_date","{""columns"": [""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""dimension_ids"": [""transaction_date""], ""expected_status"": ""success"", ""joins"": [], ""metric_ids"": [""transaction_amount""], ""result_hash"": ""63d66123a04967f8edfdccf645131ce57e439f127224da36f820c667a6b8f472"", ""semantic_filters"": [], ""sql"": ""WITH daily AS (SELECT t.transaction_date, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' GROUP BY t.transaction_date) SELECT transaction_date, amount, SUM(amount) OVER (ORDER BY transaction_date) AS running_amount FROM daily ORDER BY transaction_date"", ""tables"": [""dwd_card_transaction""], ""time_range"": {""kind"": ""none""}}",908.02,,,success,查询每日交易金额和累计金额,"```sql
SELECT 
    transaction_date,
    SUM(txn_amount_cny) AS daily_amount,
    SUM(SUM(txn_amount_cny)) OVER (ORDER BY transaction_date) AS cumulative_amount
FROM dwd_card_transaction
GROUP BY transaction_date
ORDER BY transaction_date;
```",[],"[""dwd_card_transaction""]",[],,[],271cb981-8076-4956-b660-3272523bf880,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2656, ""output_tokens"": 60, ""total_tokens"": 2716}"
